Tube Line,From Station,To Station,Latitude_From,Longitude_From,Latitude_To,Longitude_To,Distance (km)
Circle,Victoria,Sloane Square,51.49642371956767,-0.1439207051263039,51.49235951048056,-0.1564888560570236,0.98
Circle,Westbourne Park,Royal Oak,51.520988514909256,-0.2008825128147461,51.5182940459234,-0.1888236715468541,0.89
Circle,Westminster,St. James's Park,51.501401389193255,-0.1250020783467796,51.49960957772611,-0.1338787543411247,0.65
Circle,Wood Lane,Latimer Road,51.5096578296917,-0.2244726057099385,51.51395774487751,-0.2174596633172416,0.68
District,Acton Town,Ealing Common,51.50307098636339,-0.280302696832724,51.510248187933655,-0.2871514131053222,0.93
District,Aldgate East,Tower Hill,51.51508150569872,-0.0730014624207395,51.51039415022928,-0.0767011981209769,0.58
District,Barking,East Ham,51.53952124839739,0.0808316104030654,51.53924625194368,0.0515162934805761,2.03
District,Barons Court,Hammersmith (District),51.490228334902,-0.2134301424178916,51.49181941355715,-0.2228609258853042,0.68
District,Bayswater,Paddington,51.51211098317958,-0.1879015718782054,51.51539350022652,-0.1757367502657722,0.92
District,Becontree,Upney,51.53958561974398,0.1268802926935937,51.53840581666546,0.1015317446641368,1.76
District,Blackfriars,Temple,51.51158676169501,-0.1029953846245054,51.51104042360467,-0.1137257495312543,0.75
District,Bow Church,Stepney Green,51.52761517272713,-0.0204998991771463,51.521995758615454,-0.047382523194855,1.96
District,Bow Road,Bow Church,51.52704176950966,-0.0243595906326814,51.52761517272713,-0.0204998991771463,0.27
District,Bromley-by-Bow,Bow Road,51.52484018370095,-0.0116823743530453,51.52704176950966,-0.0243595906326814,0.91
District,Cannon Street,Mansion House,51.51136194370192,-0.0902505264150347,51.5120915984511,-0.0941976572437842,0.29
District,Chiswick Park,Acton Town,51.49437027794272,-0.2677369179922983,51.50307098636339,-0.280302696832724,1.3
District,Dagenham East,Dagenham Heathway,51.54418761328958,0.1658334333091666,51.54121203550144,0.1476797214740033,1.3
District,Dagenham Heathway,Becontree,51.54121203550144,0.1476797214740033,51.53958561974398,0.1268802926935937,1.45
District,Ealing Common,Ealing Broadway,51.510248187933655,-0.2871514131053222,51.51486148277942,-0.3020103761336258,1.15
District,Earls Court,High Street Kensington,51.49135635619762,-0.1943138070951425,51.50072913416872,-0.1915660554964191,1.06
District,Earls Court,Kensington (Olympia),51.49135635619762,-0.1943138070951425,51.49787935712583,-0.2103792397678828,1.33
District,Earls Court,West Brompton,51.49135635619762,-0.1943138070951425,51.48732859696135,-0.1955388096704278,0.46
District,Earls Court,West Kensington,51.49135635619762,-0.1943138070951425,51.490109027210565,-0.2062036922180267,0.84
District,East Ham,Upton Park,51.53924625194368,0.0515162934805761,51.536628259878114,0.0345418397236073,1.21
District,East Putney,Southfields,51.45887944035384,-0.2109982315959417,51.44488297741004,-0.2066093830909312,1.59
District,Elm Park,Dagenham East,51.54912490990794,0.1972526842834268,51.54418761328958,0.1658334333091666,2.24
District,Embankment,Westminster,51.50731229694681,-0.1223673356621198,51.501401389193255,-0.1250020783467796,0.68
District,Fulham Broadway,Parsons Green,51.480260585746336,-0.1955441615278966,51.47495982565945,-0.2011244900122527,0.71
District,Gloucester Road,Earls Court,51.4944992596252,-0.183543557571591,51.49135635619762,-0.1943138070951425,0.82
District,Gunnersbury,Kew Gardens,51.49186296322991,-0.2751641314162503,51.476788671230366,-0.2853810066761743,1.82
District,Hammersmith (District),Ravenscourt Park,51.49181941355715,-0.2228609258853042,51.494067596546,-0.2359692298601434,0.94
District,High Street Kensington,Notting Hill Gate,51.50072913416872,-0.1915660554964191,51.50937501801177,-0.1959216162263908,1.01
District,Hornchurch,Elm Park,51.55435547079002,0.2189269994111758,51.54912490990794,0.1972526842834268,1.61
District,Kew Gardens,Richmond,51.476788671230366,-0.2853810066761743,51.46323239395917,-0.3017391287049293,1.89
District,Mansion House,Blackfriars,51.5120915984511,-0.0941976572437842,51.51158676169501,-0.1029953846245054,0.61
District,Monument,Cannon Street,51.51063027735101,-0.0861883132610571,51.51136194370192,-0.0902505264150347,0.29
District,Notting Hill Gate,Bayswater,51.50937501801177,-0.1959216162263908,51.51211098317958,-0.1879015718782054,0.63
District,Paddington,Edgware Road (Circle/District/Hammersmith and City),51.51539350022652,-0.1757367502657722,51.519997771093394,-0.1676682526511785,0.76
District,Parsons Green,Putney Bridge,51.47495982565945,-0.2011244900122527,51.46786499705636,-0.2093654143019544,0.97
District,Plaistow,West Ham,51.53128836681778,0.0177806419969851,51.528525530726974,0.0053173938327879,0.92
District,Putney Bridge,East Putney,51.46786499705636,-0.2093654143019544,51.45887944035384,-0.2109982315959417,1.01
District,Ravenscourt Park,Stamford Brook,51.494067596546,-0.2359692298601434,51.49444956856966,-0.245246306027922,0.64
District,Sloane Square,South Kensington,51.49235951048056,-0.1564888560570236,51.49407108325524,-0.1739230213376395,1.22
District,South Kensington,Gloucester Road,51.49407108325524,-0.1739230213376395,51.4944992596252,-0.183543557571591,0.67
District,Southfields,Wimbledon Park,51.44488297741004,-0.2066093830909312,51.4345806287444,-0.1991862729730618,1.26
District,St. James's Park,Victoria,51.49960957772611,-0.1338787543411247,51.49642371956767,-0.1439207051263039,0.78
District,Stamford Brook,Turnham Green,51.49444956856966,-0.245246306027922,51.49518152685563,-0.2545245642842539,0.65
District,Stepney Green,Whitechapel,51.521995758615454,-0.047382523194855,51.5195876908872,-0.0594204849881092,0.88
District,Temple,Embankment,51.51104042360467,-0.1137257495312543,51.50731229694681,-0.1223673356621198,0.73
District,Tower Hill,Monument,51.51039415022928,-0.0767011981209769,51.51063027735101,-0.0861883132610571,0.66
District,Turnham Green,Chiswick Park,51.49518152685563,-0.2545245642842539,51.49437027794272,-0.2677369179922983,0.92
District,Turnham Green,Gunnersbury,51.49518152685563,-0.2545245642842539,51.49186296322991,-0.2751641314162503,1.48
District,Upminster,Upminster Bridge,51.55876377100152,0.2514008048009922,51.55771918780094,0.2345418919290422,1.17
District,Upminster Bridge,Hornchurch,51.55771918780094,0.2345418919290422,51.55435547079002,0.2189269994111758,1.14
District,Upney,Barking,51.53840581666546,0.1015317446641368,51.53952124839739,0.0808316104030654,1.44
District,Upton Park,Plaistow,51.536628259878114,0.0345418397236073,51.53128836681778,0.0177806419969851,1.3
District,Victoria,Sloane Square,51.49642371956767,-0.1439207051263039,51.49235951048056,-0.1564888560570236,0.98
District,West Brompton,Fulham Broadway,51.48732859696135,-0.1955388096704278,51.480260585746336,-0.1955441615278966,0.79
District,West Ham,Bromley-by-Bow,51.528525530726974,0.0053173938327879,51.52484018370095,-0.0116823743530453,1.25
