Tube Line,From Station,To Station,Latitude_From,Longitude_From,Latitude_To,Longitude_To,Distance (km)
District,Upton Park,Plaistow,51.536628259878114,0.0345418397236073,51.53128836681778,0.0177806419969851,0.03413583652333529
District,Victoria,Sloane Square,51.49642371956767,-0.1439207051263039,51.49235951048056,-0.1564888560570236,0.025631975591206405
District,West Brompton,Fulham Broadway,51.48732859696135,-0.1955388096704278,51.480260585746336,-0.1955441615278966,0.013717017562239203
District,West Ham,Bromley-by-Bow,51.528525530726974,0.0053173938327879,51.52484018370095,-0.0116823743530453,0.03375413439677171
District,West Kensington,Barons Court,51.490109027210565,-0.2062036922180267,51.490228334902,-0.2134301424178916,0.014024685357533312
District,Westminster,St.James's Park,51.501401389193255,-0.1250020783467796,51.49960957772611,-0.1338787543411247,0.017572506396765105
District,Whitechapel,Aldgate East,51.5195876908872,-0.0594204849881092,51.51508150569872,-0.0730014624207395,0.02776672708191859
District,Wimbledon Park,Wimbledon,51.4345806287444,-0.1991862729730618,51.4211075087935,-0.2066628334400531,0.029902811787951716
Hammersmith and City,Hammersmith (Met.),Goldhawk Road,51.49348298668772,-0.2246401545007005,51.50207659663676,-0.2274040032488232,0.017518898799781128
Hammersmith and City,Goldhawk Road,Shepherds Bush Market,51.50207659663676,-0.2274040032488232,51.50588033819017,-0.2274004904102091,0.007381991255270421
Hammersmith and City,Shepherds Bush Market,Wood Lane,51.50588033819017,-0.2274004904102091,51.5096578296917,-0.2244726057099385,0.009274892293813721
Hammersmith and City,Wood Lane,Latimer Road,51.5096578296917,-0.2244726057099385,51.51395774487751,-0.2174596633172416,0.01596333388138683
Hammersmith and City,Latimer Road,Ladbroke Grove,51.51395774487751,-0.2174596633172416,51.51721033175281,-0.2101981698917929,0.015440067129296511
Hammersmith and City,Ladbroke Grove,Westbourne Park,51.51721033175281,-0.2101981698917929,51.520988514909256,-0.2008825128147461,0.019507326550274248
Hammersmith and City,Westbourne Park,Royal Oak,51.520988514909256,-0.2008825128147461,51.5182940459234,-0.1888236715468541,0.023977092800471368
